orf_id	5F	1C	4A	8H	2G	8G	5L	2K	6F	3D	7B
CNAG_07547	6.689158478	6.349150622	6.931912701	6.925213115	6.252436363	6.08568681	5.97220236	6.088305739	6.366045643	6.205852926	6.042235063
CNAG_07548	4.265761493	4.496036034	3.908962759	3.669193666	4.838222579	5.100450738	5.02407815	5.145418511	5.493163051	5.233971096	5.241021998
CNAG_07549	2.907530338	4.272460027	4.131559696	3.762515454	4.260963832	3.638304093	3.656519738	3.754289305	4.289733198	4.097619932	3.914589341
CNAG_07550	5.976793862	6.00069135	5.790423617	5.897196534	6.073931608	6.031016162	6.084842625	5.983555208	6.22070698	6.012858165	6.090350893
CNAG_07551	8.155943086	7.024852146	7.387471639	8.338670065	6.401736385	6.474072588	5.003381954	5.20214507	4.899926598	4.689250666	4.425836737
CNAG_07552	5.793389873	5.432626117	5.295904846	5.46911954	5.83991799	6.15615553	6.16390268	5.983555208	6.358750512	6.23852459	6.455574459
CNAG_07553	6.207783372	6.053248112	6.099305664	5.793613706	6.321454906	6.278540282	6.275997763	6.122298061	6.419614084	6.208054207	6.144860313
CNAG_07554	7.927957469	8.376636002	7.750833444	7.317821149	8.512203666	8.055149884	8.622584037	8.546583699	8.565316754	8.958907785	8.829038667
CNAG_07555	5.227369444	5.335657311	5.46914056	5.774536605	5.052328077	4.875463521	4.683846067	4.587273985	4.535987521	4.471985048	4.620770057
CNAG_07556	4.984261422	5.618504966	5.150796609	4.984883934	5.493242888	5.633863369	5.558794939	5.60210487	5.35700719	5.605263102	5.597242493
CNAG_07557	6.643861721	6.62645515	6.531103028	6.893143912	6.200249063	6.041691897	6.467607727	6.27931068	4.62381287	4.899990468	4.740977157
CNAG_07558	7.983557771	8.298137914	8.024526736	8.006661321	8.081990245	8.15832724	8.753059921	8.462005339	7.355045889	7.598007004	7.513350551
CNAG_07559	8.986519137	8.893788774	9.067470899	9.348176378	8.265701783	6.868793133	6.611307147	6.760102812	6.159048099	6.055046035	6.142877748
CNAG_07560	5.57635541	5.692668561	5.593474746	5.643978747	5.799362015	5.838735963	5.71651803	5.809318364	5.577281289	5.683285129	5.83682818
CNAG_07561	11.83452556	11.91589762	11.89065752	11.96259607	11.76521588	11.18539675	11.19404059	11.31975028	11.2359388	11.13491175	11.28190578
CNAG_07562	5.646930202	5.583195881	4.979060062	5.20984031	5.794514894	6.429244502	6.267343787	6.073178483	6.486405786	6.424183353	6.396893142
CNAG_07563	5.565985444	5.396097631	5.408525209	5.575821923	5.657079274	6.02672365	5.873016144	5.840284206	5.85902599	5.945850573	5.858735889
CNAG_07564	4.723166619	4.799941158	4.716931141	4.548953876	4.925053615	5.132764015	5.089361045	4.86834789	5.293383861	5.297370643	5.01689317
CNAG_07565	4.904200586	4.570046356	4.411884129	4.600417668	5.301571704	5.309245997	5.463517861	5.476327615	5.40028619	5.574881564	5.385520942
CNAG_07566	5.19184085	4.907666329	5.06502967	5.033839042	5.444568426	5.667338593	5.440607621	5.320339862	5.671559518	5.494202127	5.463842693
CNAG_07567	4.427242785	4.280498609	3.818672579	3.897959892	4.985847934	5.726762508	5.54454027	5.505598801	5.825020003	5.813321389	5.732587998
CNAG_07570	7.150093979	7.110768	7.444248847	7.330939101	7.22091783	6.865191471	6.810596613	7.139932113	7.00162459	7.058845321	6.886026956
CNAG_07571	7.187780228	7.382236484	7.56979002	7.482642553	7.266261942	7.150059023	7.125108527	7.186866432	6.944293652	7.084233001	7.074637808
CNAG_07572	5.253453238	5.202380244	4.909678436	5.116968609	5.444568426	6.073253137	5.884379638	5.868097271	6.210611767	6.117272889	6.005610519
CNAG_07573	6.298268289	6.163849828	6.485979549	6.585426298	5.84929714	5.689231532	5.802888854	5.720567074	5.542289503	5.412565054	5.418673237
CNAG_07574	3.072899418	2.742411217	3.167388554	3.201578327	2.651616267	2.769376104	2.37712515	1.949643976	2.865036477	2.548103211	2.64098927
CNAG_07575	3.864523898	3.754330259	4.299536134	3.723257179	3.616016774	3.433050804	3.517474679	3.532077682	4.075052353	3.732031655	3.459304191
CNAG_07576	4.819434465	4.475174592	4.76607628	4.571234951	5.023619206	4.917803029	4.923014359	4.907862708	5.006465842	5.284911665	4.913700612
CNAG_07578	2.416565903	1.594771877	2.534718296	2.077418335	2.231421149	2.068833235	2.440083136	2.192979903	2.735844418	2.055865179	2.66329099
CNAG_07579	4.865261958	4.886755201	4.865261958	4.643113912	5.056383103	5.344163555	5.247323315	5.190175742	5.466261821	5.401066025	5.295580828
CNAG_07580	5.620450042	6.121963941	6.030577612	5.885389324	6.153693242	6.502172087	6.528627507	6.656619434	6.496412415	6.490790584	6.631310696
CNAG_07582	3.37171808	3.432320718	3.605701076	3.380461902	3.12300805	3.767401915	3.783333975	3.94679877	3.973637642	3.838169551	3.848002342
CNAG_07583	5.328989074	5.215018111	5.009990596	5.480936799	4.861584323	5.395004695	5.165854239	5.249053392	5.367949265	5.305617253	4.880770729
CNAG_07584	0.94231373	1.246451566	1.860087595	1.699984539	1.799835513	0.971851806	1.27160815	0.515553719	1.261296736	1.09022089	0.899055644
CNAG_07586	1.989878309	1.91699104	1.666595958	2.196871296	1.911498156	2.285526685	2.013062062	1.987021502	2.290817036	2.273282167	2.286047818
CNAG_07587	1.860087595	1.91699104	1.989878309	1.947174679	2.49311727	1.171695502	1.740368608	2.127540467	2.228145482	1.845733366	1.773827387
CNAG_07588	2.146552735	1.91699104	2.44702347	2.077418335	1.40121227	1.599244794	1.12603478	0.793853328	1.781235023	1.599690626	1.172188935
CNAG_07589	2.840279647	3.128219002	3.033300056	3.123314715	3.241718014	2.396149205	1.927765712	2.22461916	2.058409058	1.799767677	2.227383037
CNAG_07590	7.106634932	7.091478401	7.177599404	7.080851221	7.140116624	7.023289071	7.078873613	7.076324944	6.884589831	6.951262822	7.001030797
CNAG_07591	6.769684396	6.450599547	6.56273968	6.789258957	6.395347677	5.940360905	5.811843461	5.835169169	5.608371902	5.571466002	5.68705569
CNAG_07592	2.562804044	2.595499439	3.167388554	1.853317668	2.608079432	2.16571219	2.311293866	2.677491685	2.228145482	2.432368792	2.102372263
CNAG_07593	6.652055437	6.653014173	6.652055437	6.765300091	6.681859383	6.564204286	6.460032894	6.490874681	6.519494785	6.468928086	6.436278015
CNAG_07594	6.331298978	5.953707709	5.982003384	6.770123801	5.946450082	6.118328733	5.417327683	5.342138737	5.483133781	5.373873071	5.405503596
CNAG_07595	6.15571686	6.280668262	6.529324928	6.607155318	6.302801585	6.15418918	5.878709079	6.02682108	6.024910296	5.897567499	5.756123891
CNAG_07596	3.33961018	3.488919909	3.864523898	3.346415725	3.227402565	2.640462946	3.172882239	3.021653503	2.780206381	2.575642175	2.571937867
CNAG_07597	2.695573594	2.854353123	2.971785291	2.906785587	2.714553013	2.448434091	2.995612003	2.65444498	3.364825838	2.870648401	3.066154647
CNAG_07598	7.738573824	7.765415631	7.583563945	7.423657157	7.779360476	8.051985143	8.022880863	8.051123627	7.99337666	7.996607809	8.045118125
CNAG_07599	6.251579803	5.933458023	5.666476163	5.500419639	6.353116893	6.317717714	6.39597485	6.577658133	6.822308192	6.725557132	6.675868026
CNAG_07600	6.15571686	6.193953126	6.000089981	6.290945856	6.07593041	4.963434021	5.336897518	5.161854971	4.806497877	5.30149984	5.168813498
CNAG_07601	5.13685154	5.358620178	5.565985444	5.166592725	5.410125939	5.291465101	5.425129476	5.349332443	5.360663777	5.512128979	5.263093733
CNAG_07604	4.716931141	5.092523617	4.523276174	4.69814505	5.006953938	4.463910041	4.703225467	4.419704966	4.320099318	4.464638923	4.597795911
CNAG_07605	5.68256458	5.71952562	5.46914056	5.449206428	5.939880218	6.347278894	6.307995556	6.341958278	6.592837115	6.48535594	6.434658267
CNAG_07607	6.427992309	6.466541643	6.529324928	6.640903975	6.282173617	5.867823934	5.912402847	5.992772264	5.743343469	5.935259781	5.799559437
CNAG_07608	6.480468649	6.43087245	6.339439826	6.159861833	6.523906112	6.698447196	6.697578987	6.754694897	6.794191041	6.717853611	6.591161199
CNAG_07609	5.64364664	5.526868623	5.244810933	5.237968184	5.832843395	6.494421411	6.480768732	6.354525386	6.506350114	6.444863761	6.564747987
CNAG_07611	1.61387761	1.542250549	0.94231373	1.18741091	1.451346199	0.898572944	0.681015544	0.515553719	1.946071923	1.011747314	1.233093945
CNAG_07612	2.385451435	2.145430383	3.795188619	2.505337142	3.90396461	1.773316395	2.586414673	3.142523853	2.735844418	2.055865179	3.407398954
CNAG_07613	3.747041815	3.843848005	4.150191105	3.813251368	3.948282432	4.169019741	4.127338497	3.817901114	3.822745369	3.577155274	3.48457291
CNAG_07618	3.203516914	2.718941474	3.33961018	3.462219865	2.993647287	2.662764381	2.408947545	2.60721677	2.865036477	2.306533886	2.257013595
CNAG_07619	6.294085768	5.833188722	6.375515638	6.514375749	5.893033886	5.758172661	5.522890653	5.614099907	5.792902114	5.564610524	5.457475854
CNAG_07622	6.602180219	6.682130432	6.746913376	6.739297657	6.854802703	6.561239412	6.60959645	6.757401388	6.400202499	6.573364342	6.619952971
CNAG_07624	0.659805542	0.59331565	0.435142528	-0.792744611	1.546672054	0.739805011	1.27160815	1.027051414	1.492185345	1.09022089	0.561845423
CNAG_07625	7.511540216	7.447058002	7.359724155	7.601074109	7.451637126	7.707062564	7.577719113	7.527723677	7.71923489	7.792446162	7.595378213
CNAG_07626	4.43486123	4.659062436	5.009990596	4.744633373	4.770722464	3.866805879	4.323759403	4.214410269	4.335046011	4.242110248	4.281921265
CNAG_07627	5.450470394	6.094869083	5.36532389	4.881689309	6.146102886	7.04042352	6.959045666	6.756048777	7.157948295	7.029273011	7.117670094
CNAG_07628	8.539692588	8.490599129	8.158821145	8.209086987	8.618531452	8.649182661	8.747625798	8.769752669	8.788724751	8.80271908	8.953305375
CNAG_07629	7.381570511	7.088047419	7.201243858	7.564519385	6.662037833	5.836285283	5.71651803	5.678347085	5.567821934	5.615249748	5.431723746
CNAG_07630	5.971565461	5.513289315	5.583227541	5.715743365	6.123089229	6.505260736	6.535851493	6.303586471	6.710698343	6.776877739	6.668996015
CNAG_07631	8.124488611	7.765415631	8.064364339	8.28968121	7.339637455	7.028665479	6.769820079	6.546701148	6.864126583	6.673936812	6.515030864
CNAG_07633	4.778105367	5.036665296	5.222975925	5.060335248	5.21352789	5.033568375	5.089361045	4.922406124	5.065910814	5.035071274	5.100992284
CNAG_07634	7.016850119	7.084608258	7.167346224	7.233015658	7.142979532	7.541673399	7.446835998	7.362457856	7.351375018	7.284215981	7.370711568
CNAG_07635	5.46914056	5.968710606	5.412389203	4.857719069	6.181806623	7.261112848	7.197501417	7.304419436	7.351375018	7.458898566	7.436123292
CNAG_07636	5.854312628	5.98355909	5.778497225	5.519642876	6.1153357	6.808809488	6.724699982	6.659516122	6.771021224	6.633562765	6.705721946
CNAG_07637	6.911580673	6.893433488	6.527544634	6.596331716	7.159096234	7.320182224	7.547658889	7.40967468	7.295160728	7.483640686	7.57860836
CNAG_07638	5.859982836	5.503020292	5.695307374	5.774536605	5.924433178	6.238269189	5.878709079	5.84283494	6.472954725	6.444863761	6.275468802
CNAG_07639	6.911580673	6.685161395	6.877043939	7.049451587	6.663367776	6.787402106	6.641757813	6.699470666	6.312300668	6.459720017	6.589706416
CNAG_07640	5.947800302	6.152944587	5.966318043	5.729017149	6.304507343	5.944917805	6.072476684	6.260355016	6.001679752	6.216825897	6.162581858
CNAG_07641	2.385451435	2.516023798	2.476851302	2.342158967	1.636087763	2.035038566	2.277216369	2.315575269	1.691169889	1.93349157	2.197131132
CNAG_07644	4.27427957	4.943546963	5.164608174	4.845582928	4.740798207	4.030107026	4.323759403	4.133384242	4.136064414	4.088090176	3.736730462
CNAG_07645	5.659990222	5.475273419	5.423919475	5.531055059	5.256459923	4.817005794	4.796399967	4.927221531	4.889839442	4.866936201	4.730453831
CNAG_07646	4.678941483	4.794337838	4.904200586	4.85166376	4.870824116	4.323986346	4.504000005	4.385122907	4.476567422	4.522386479	4.438822896
CNAG_07647	7.257102643	7.033201984	7.195649274	7.406203993	7.012350437	6.963910161	6.848802789	6.836321524	6.849887818	6.763469544	6.845154373
CNAG_07648	2.534718296	2.595499439	2.885459935	2.474144709	3.351398389	3.098717409	3.395704391	3.593952258	3.801379174	3.91563998	3.808525667
CNAG_07649	7.497967082	7.498792786	7.298404921	7.251530498	7.593732161	7.728365282	7.733493875	7.866656449	7.853105691	7.99915237	7.878783933
CNAG_07650	2.863046645	3.110290809	3.273167707	3.123314715	3.227402565	3.496508567	3.172882239	3.493637737	3.654207692	3.463821205	3.163243176
CNAG_07651	6.194380916	6.101690653	6.306597129	5.991086004	6.392142683	5.828908168	6.14984664	6.209872047	6.159048099	6.194795857	6.170388762
CNAG_07652	-0.580852476	-0.216226371	0.551842817	0.513329798	0.771688281	0.120534163	0.188803459	0.294867067	0.325397887	0.840702919	0.899055644
CNAG_07657	5.196330068	4.958655343	4.678941483	4.511036571	5.435256272	6.106174395	6.099543187	6.044657126	6.376919637	6.278874069	6.225759653
CNAG_07659	7.642325029	7.505666983	7.520518543	7.751745273	7.496351239	7.527312029	7.158252594	7.153351668	7.295160728	7.26108002	7.232122656
CNAG_07660	9.761360799	9.859155669	9.788188034	9.88069525	9.726765973	9.215738902	9.037320645	9.22273266	9.104665665	9.029376643	9.092833691
CNAG_07661	5.565985444	5.284613957	5.205266814	5.237968184	5.571831012	5.659042324	5.332755859	5.521607562	5.874454735	5.745227637	5.594343716
CNAG_07662	4.685342969	4.280498609	4.442439656	4.593177143	4.482070856	4.072370239	3.98680718	4.158173414	4.386172662	4.224820764	4.192741849
CNAG_07664	6.448836234	6.471816766	6.223263813	6.188971263	6.672643206	7.053142117	6.828356041	6.896489531	6.958841384	6.982460563	7.033496268
CNAG_07665	8.246389886	8.415024153	8.431991408	8.514730395	8.283973463	8.3586046	8.133562821	8.227401007	8.080768592	8.119223421	8.210424588
CNAG_07666	2.218939442	2.247377746	2.287867041	1.587888314	2.49311727	1.688904379	2.744423208	2.700176006	2.436528994	2.401923994	2.227383037
CNAG_07667	8.436742012	8.359188426	8.359789623	8.416109816	8.358119295	8.337098351	8.291811752	8.368179549	8.433941951	8.32388839	8.373169681
CNAG_07668	5.918212094	6.128658886	5.942465568	6.039834617	5.955163617	6.289330979	6.380007671	6.157558316	6.323585783	6.370164401	6.257257109
CNAG_07669	6.820005616	6.878946781	6.995114077	7.011933485	6.88018911	6.863988917	6.771351054	6.913576043	6.691953299	6.714760648	6.673123149
CNAG_07670	1.904661223	2.073229638	2.108950201	1.645024876	2.25983292	2.134136562	2.613980644	2.160631188	2.162627312	2.401923994	1.814251687
CNAG_07671	4.865261958	4.771704358	4.704378745	4.691379865	5.238726575	4.994538136	5.008583904	4.946324023	4.801125648	4.958690469	4.904368521
CNAG_07672	5.37327551	5.627986605	5.214148542	5.305978278	5.699183255	6.228957746	6.205267336	6.037994423	6.369679422	6.236369348	6.150791715
CNAG_07674	5.505771319	5.605765061	5.910036142	5.861480993	5.466065846	4.740436569	4.796399967	4.974511725	4.62988618	4.821651752	4.693005688
CNAG_07675	5.958410955	5.946147345	5.707938599	5.568456581	6.155584608	6.455030854	6.34136198	6.207894669	6.614438281	6.364254848	6.466712668
CNAG_07676	8.757733658	8.37382096	8.29481471	8.232576964	8.913867995	8.910576061	8.986488197	8.798616822	9.465263024	9.453419453	9.344518646
CNAG_07677	4.710668595	4.689568164	4.958065046	4.757645177	4.309339277	4.038659296	3.708590537	3.817901114	3.757673397	3.69484322	3.914589341
CNAG_07678	2.695573594	2.958231149	2.992583013	3.040560682	3.091738957	2.22686289	2.311293866	2.849701017	2.618577392	2.825482165	2.423051782
CNAG_07679	6.15571686	6.383143647	6.416494672	6.208056284	6.694924052	6.437352358	6.816540746	6.74790637	6.754439088	6.784273241	6.772641317
CNAG_07680	5.178288767	5.288605129	5.187337619	4.899409194	5.693986968	5.291465101	5.565869803	5.568594828	5.551917195	5.540356513	5.526011836
CNAG_07681	4.565531388	4.381117788	3.983581811	3.837965547	5.154222536	5.340709585	5.508274952	5.625996036	5.966117146	6.0303793	5.834373327
CNAG_07682	5.46914056	5.264490777	5.27483518	5.017704549	5.435256272	5.645108302	5.576417468	5.381267472	5.825020003	5.595206844	5.676130085
CNAG_07683	5.050226045	4.754493137	5.160018995	4.744633373	4.159056646	4.153354463	4.289978542	4.230083366	4.266531668	3.93703122	4.130071218
CNAG_07684	4.523276174	4.296442639	4.778105367	4.744633373	4.143892567	3.545338712	3.669714687	3.532077682	3.449675526	3.549645455	3.082796612
CNAG_07685	4.396360207	4.509777937	4.140905477	4.42393543	4.30252702	3.959800029	4.117742098	3.858802341	3.822745369	3.926375246	4.303380636
CNAG_07686	5.46914056	4.94860069	4.074176776	4.440168161	5.693986968	6.050175968	6.32059857	6.237274483	6.594390828	6.649848218	6.634136211
CNAG_07687	2.070341302	1.645448138	1.559159547	1.333607587	1.72028359	1.773316395	1.636673463	1.027051414	2.058409058	1.752289144	1.689413326
CNAG_07688	6.347534993	6.337639264	6.187632707	6.375674501	6.238227398	6.256713698	6.09221163	6.187970379	5.932115355	6.042765385	6.189723173
CNAG_07689	7.053189784	7.257467023	7.038263536	7.038831318	7.214581395	7.313149785	7.298642862	7.394976114	7.240641181	7.276894706	7.444195729
CNAG_07690	5.141514889	4.570046356	4.795963006	4.304885037	5.146634972	6.273114515	6.009005274	5.946086591	6.224725368	5.911142353	5.91558038
CNAG_07691	5.304247302	5.354818325	5.509383756	5.59044075	5.176748696	4.922431625	5.084442835	5.103488949	5.001790069	4.850120665	4.676654059
CNAG_07692	6.11598801	6.290652741	6.249421272	6.330670556	6.254202684	7.031881733	7.041296011	6.822172298	6.691953299	6.800411118	6.648181371
CNAG_07693	3.403126931	3.296218891	3.273167707	3.56941523	3.338135759	2.640462946	2.277216369	2.829265926	2.735844418	2.730672647	2.595324152
CNAG_07694	6.020486485	5.844077618	5.915491922	5.908907897	6.148004222	6.470916368	6.347533175	6.540429233	6.519494785	6.4634103	6.505804387
CNAG_07695	11.12477685	11.32639176	11.27677354	11.50220529	11.0763878	9.762070718	9.855879735	9.917559061	9.76873013	9.745353626	9.644273351
CNAG_07697	3.536572829	3.683347312	3.433866527	3.311546632	3.90396461	2.369278581	2.344584967	2.255579412	2.568864742	2.055865179	1.732237666
CNAG_07698	1.502284061	1.69440458	2.534718296	2.442262935	2.368194853	1.041587839	0.328469392	0.170420626	0.986282975	1.429020999	1.347694031
CNAG_07699	5.939790785	6.15731658	5.857150518	5.831027405	6.065908588	6.198750724	6.189321706	6.071004439	6.047772697	6.01537425	6.264569396
CNAG_07701	6.094503632	6.215077291	6.106478875	6.295414114	6.489829074	5.466473302	5.811843461	5.631907516	5.5228392	5.654519063	5.839278863
CNAG_07702	4.419583895	4.973607142	4.825243146	4.407517974	4.960106269	3.885890439	4.459108007	4.568903264	4.58682611	4.357660834	4.406135658
CNAG_07703	4.920572132	5.046126501	5.025210691	5.039177356	5.027755616	4.841651673	4.883920243	5.006716067	4.833062988	4.695539971	4.972930781
CNAG_07704	2.720721813	2.670824551	3.185565823	2.784973523	2.672901709	2.256492945	2.719261191	2.889722815	2.690074958	2.892712099	2.342420016
CNAG_07705	2.506074913	2.145430383	2.146552735	1.901009293	2.516854261	2.369278581	2.586414673	2.255579412	2.436528994	2.914443444	2.64098927
CNAG_07706	5.341202641	5.272573763	5.357328201	5.012286036	5.621941253	5.453739587	5.519250586	5.356490457	5.641815064	5.508561385	5.489032733
CNAG_07707	2.476851302	2.875735713	3.013085174	3.103066954	2.75503549	2.498890198	2.053890757	2.058991133	1.824243257	2.491396232	2.423051782
CNAG_07708	2.992583013	3.417817035	3.734749795	3.627273534	3.311239028	2.887709066	2.864043442	2.947747796	2.618577392	2.848242027	3.353556353
CNAG_07710	3.072899418	3.05512942	3.290067393	2.929960701	3.39047007	2.961527887	3.457873903	3.299322283	3.476884901	3.356780157	3.254207919
